HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,PassengerGroup,PassengerGroupNumber,Deck,Num,Side
Mars,False,TRAPPIST,21.0,False,2947.0,0.0,287.0,27.0,0.0,Mele Sesa,False,246,1,D,8.0,P
Europa,False,TRAPPIST,33.0,False,0.0,1.0,0.0,8620.0,1063.0,Genifi Spanxibus,False,248,1,C,10.0,S
Earth,True,PSO,47.0,False,0.0,0.0,0.0,0.0,0.0,Camily Kramosley,False,250,1,G,38.0,S
Europa,True,CANCRI,54.0,False,0.0,0.0,0.0,0.0,0.0,Diphah Amsive,True,251,1,C,11.0,S
Earth,False,TRAPPIST,30.0,False,335.0,695.0,541.0,0.0,0.0,Leenny Byerry,False,252,1,F,53.0,P
Earth,False,TRAPPIST,29.0,False,272.0,615.0,0.0,0.0,1.0,Dawne Cardner,False,253,1,G,42.0,P
Earth,False,TRAPPIST,21.0,False,702.0,172.0,408.0,2.0,6.0,Race Stenson,True,254,1,F,54.0,P
Europa,True,TRAPPIST,24.0,False,0.0,0.0,0.0,0.0,0.0,Ashir Mingious,True,255,1,A,3.0,S
Mars,False,CANCRI,21.0,False,1664.0,0.0,0.0,0.0,0.0,Errohs Berte,False,257,1,F,49.0,S
Mars,True,TRAPPIST,60.0,False,0.0,0.0,0.0,0.0,0.0,Squars Berte,True,257,2,F,49.0,S
Earth,False,TRAPPIST,22.0,False,0.0,0.0,313.0,299.0,92.0,Feryla Cooperkins,False,258,1,F,50.0,S
Europa,False,TRAPPIST,26.0,False,0.0,4810.0,0.0,981.0,2054.0,Segino Inderly,False,260,1,E,16.0,S
Earth,False,TRAPPIST,26.0,False,66.0,29.0,0.0,0.0,803.0,Dord Bookerson,False,261,1,F,56.0,P
Earth,True,TRAPPIST,28.0,False,0.0,0.0,0.0,0.0,0.0,Maen Merkins,True,263,1,G,43.0,P
Europa,True,TRAPPIST,39.0,False,0.0,0.0,0.0,0.0,0.0,Etair Herpumble,True,265,1,D,8.0,S
Earth,False,TRAPPIST,13.0,False,118.0,0.0,0.0,754.0,1.0,Lilace Sancockett,False,267,1,F,51.0,S
Earth,False,CANCRI,47.0,False,0.0,231.0,592.0,0.0,0.0,Lerome Polliamposs,True,269,1,F,52.0,S
Earth,False,TRAPPIST,63.0,False,0.0,25.0,128.0,0.0,1240.0,Cathya Fryersonis,False,270,1,F,59.0,P
Europa,True,CANCRI,29.0,False,0.0,0.0,0.0,0.0,0.0,Terf Obnoble,True,275,1,D,9.0,S
Earth,False,CANCRI,50.0,False,44.0,2390.0,0.0,53.0,0.0,Byront Mcdanield,True,277,1,F,61.0,P
Earth,False,TRAPPIST,45.0,False,0.0,97.0,0.0,14.0,333.0,Marice Beachez,False,278,2,G,45.0,P
Earth,False,TRAPPIST,19.0,False,0.0,0.0,2078.0,0.0,0.0,Derine Pierry,True,281,1,F,63.0,P
Earth,False,TRAPPIST,21.0,False,0.0,918.0,0.0,0.0,0.0,Valex Baketton,True,282,1,F,54.0,S
Earth,True,PSO,29.0,False,0.0,0.0,0.0,0.0,0.0,Jacky Santin,True,283,1,G,46.0,P
Earth,False,TRAPPIST,22.0,False,146.0,654.0,1.0,0.0,2.0,Roydo Santin,True,283,2,F,64.0,P
Europa,True,TRAPPIST,14.0,False,0.0,0.0,0.0,0.0,0.0,Krabik Invebodene,True,285,1,E,16.0,P
Europa,True,CANCRI,42.0,False,0.0,0.0,0.0,0.0,0.0,Grasath Invebodene,True,285,2,E,16.0,P
Earth,False,CANCRI,57.0,False,3.0,1281.0,29.0,162.0,13.0,Carita Jimes,False,286,1,F,65.0,P
Europa,False,TRAPPIST,28.0,False,0.0,587.0,32.0,6.0,1460.0,Alasym Bootty,False,287,2,B,12.0,P
Earth,False,CANCRI,19.0,False,0.0,0.0,0.0,0.0,828.0,Gory Delez,False,288,1,F,55.0,S
Europa,True,CANCRI,19.0,False,0.0,0.0,0.0,0.0,0.0,Furuson Objeciane,True,289,1,C,12.0,S
Europa,False,CANCRI,26.0,False,0.0,4458.0,0.0,1157.0,262.0,Skaton Excialing,True,290,1,B,7.0,S
Europa,True,TRAPPIST,17.0,False,0.0,0.0,0.0,0.0,0.0,Algor Excialing,True,290,2,B,7.0,S
Europa,True,TRAPPIST,43.0,False,0.0,0.0,0.0,0.0,0.0,Dhenar Excialing,True,290,3,B,7.0,S
Europa,False,CANCRI,9.0,False,0.0,0.0,0.0,0.0,0.0,Atino Excialing,True,290,4,B,7.0,S
Europa,False,TRAPPIST,40.0,False,0.0,6500.0,88.0,1090.0,0.0,Castab Brakeril,True,291,1,D,10.0,S
Europa,True,TRAPPIST,50.0,False,0.0,0.0,0.0,0.0,0.0,Phonons Roforhauge,True,294,1,B,8.0,S
Earth,False,TRAPPIST,24.0,False,90.0,2.0,1324.0,17.0,0.0,Ernice Gardonadox,True,297,1,G,47.0,P
Europa,True,CANCRI,57.0,False,0.0,0.0,0.0,0.0,0.0,Ashird Sorbitter,True,298,1,A,3.0,P
Earth,False,TRAPPIST,23.0,False,0.0,0.0,15.0,0.0,1370.0,Lesley Shephendry,False,302,1,F,67.0,P
Earth,True,TRAPPIST,23.0,False,0.0,0.0,0.0,0.0,0.0,Oraryn Kirklander,True,303,1,G,41.0,S
Europa,False,TRAPPIST,28.0,False,0.0,422.0,0.0,1851.0,5166.0,Betena Ausivetpul,False,304,1,E,18.0,S
Europa,False,CANCRI,23.0,False,0.0,584.0,0.0,20.0,2469.0,Suhelik Geousker,False,305,1,C,7.0,P
Earth,False,TRAPPIST,23.0,False,368.0,175.0,259.0,1.0,101.0,Dony Estevesters,False,306,1,E,19.0,S
Earth,False,TRAPPIST,18.0,False,0.0,0.0,1359.0,0.0,0.0,Natald Hickett,True,307,1,F,59.0,S
Earth,False,TRAPPIST,18.0,False,1194.0,0.0,157.0,6.0,0.0,Billya Bowerson,False,309,1,F,60.0,S
Earth,False,PSO,60.0,False,7.0,540.0,1.0,0.0,4.0,Briney Mckinsond,True,313,1,F,68.0,P
Earth,True,CANCRI,29.0,False,0.0,0.0,0.0,0.0,0.0,Jona Mckinsond,True,313,2,G,50.0,P
Earth,False,CANCRI,49.0,False,331.0,0.0,0.0,318.0,0.0,Jaimer Mckinsond,True,313,3,F,68.0,P
Earth,False,CANCRI,0.0,False,0.0,0.0,0.0,0.0,0.0,Hary Mckinsond,True,313,4,G,50.0,P
Earth,False,CANCRI,26.0,False,386.0,0.0,74.0,0.0,1330.0,Kell Kochroeders,False,314,1,G,51.0,P
Earth,True,PSO,35.0,False,0.0,0.0,0.0,0.0,0.0,Adriet Valezaley,True,315,1,G,42.0,S
Europa,False,TRAPPIST,24.0,False,0.0,2628.0,0.0,170.0,0.0,Hallah Sorbitter,True,316,1,B,9.0,S
Europa,True,TRAPPIST,20.0,False,0.0,0.0,0.0,0.0,0.0,Beneba Sorbitter,True,316,2,B,9.0,S
Earth,False,TRAPPIST,18.0,False,0.0,2.0,0.0,0.0,0.0,Breney Bellarkerd,False,320,1,G,44.0,S
Earth,False,TRAPPIST,21.0,False,0.0,5.0,3.0,0.0,0.0,Garley Bellarkerd,False,320,2,G,44.0,S
Earth,False,TRAPPIST,59.0,True,1018.0,0.0,209.0,0.0,0.0,Quites Bache,False,321,1,F,61.0,S
Earth,True,PSO,13.0,False,0.0,0.0,0.0,0.0,0.0,Annya Blange,False,322,1,G,45.0,S
Earth,True,CANCRI,43.0,False,0.0,0.0,0.0,0.0,0.0,Carma Hooperez,False,324,1,G,53.0,P
Earth,True,TRAPPIST,29.0,False,0.0,0.0,0.0,0.0,0.0,Charly Edwartizman,False,326,1,G,47.0,S
Europa,False,TRAPPIST,2.0,False,0.0,0.0,0.0,0.0,0.0,Bellah Siveduced,True,330,1,C,14.0,S
Europa,False,TRAPPIST,33.0,False,443.0,317.0,0.0,148.0,1260.0,Hekaton Siveduced,False,330,3,C,14.0,S
Earth,False,TRAPPIST,25.0,False,0.0,0.0,251.0,0.0,552.0,Lewise Burchard,False,331,1,F,72.0,P
Mars,True,CANCRI,29.0,False,0.0,0.0,0.0,0.0,0.0,Phios Melie,True,333,1,F,73.0,P
Mars,False,TRAPPIST,29.0,False,5715.0,2.0,211.0,1476.0,0.0,Unfly Mushe,False,334,1,F,62.0,S
Earth,False,TRAPPIST,44.0,False,695.0,1.0,16.0,0.0,0.0,Maura Cookson,False,336,1,F,74.0,P
Mars,True,CANCRI,2.0,False,0.0,0.0,0.0,0.0,0.0,Guanch Perle,True,337,1,F,63.0,S
Mars,False,TRAPPIST,19.0,False,417.0,349.0,634.0,3.0,1057.0,Weros Perle,True,337,2,F,63.0,S
Earth,True,TRAPPIST,18.0,False,0.0,0.0,0.0,0.0,0.0,Ireen Guerson,True,338,1,G,48.0,S
Europa,True,CANCRI,38.0,False,0.0,0.0,0.0,0.0,0.0,Pentard Poille,True,340,1,B,10.0,S
Earth,True,PSO,5.0,False,0.0,0.0,0.0,0.0,0.0,Lorian Webstephrey,False,341,1,G,57.0,P
Earth,False,PSO,31.0,False,121.0,0.0,0.0,274.0,907.0,Meremy Salez,False,343,1,F,76.0,P
Mars,True,TRAPPIST,30.0,False,0.0,0.0,0.0,0.0,0.0,Berios Racke,False,345,1,E,21.0,S
Earth,True,CANCRI,15.0,False,0.0,0.0,0.0,0.0,0.0,Lynney Chanan,True,346,1,G,59.0,P
Mars,False,TRAPPIST,27.0,False,434.0,0.0,1434.0,0.0,0.0,Cousk Kraie,False,347,1,F,64.0,S
Mars,False,TRAPPIST,22.0,False,142.0,2876.0,202.0,3.0,0.0,Stray Mane,True,348,1,D,12.0,P
Earth,True,PSO,14.0,False,0.0,0.0,0.0,0.0,0.0,Loresa Burchanez,True,350,1,G,60.0,P
Mars,False,TRAPPIST,23.0,False,2001.0,0.0,2975.0,0.0,0.0,Hits Strad,False,352,1,F,78.0,P
Europa,True,CANCRI,36.0,False,0.0,0.0,0.0,0.0,0.0,Pharmus Gloyanthy,True,356,1,B,15.0,P
Earth,False,TRAPPIST,41.0,False,0.0,1198.0,0.0,124.0,572.0,Eduard Mcleaney,False,357,1,F,65.0,S
Earth,True,TRAPPIST,50.0,False,0.0,0.0,0.0,0.0,0.0,Ronna Connon,True,358,1,G,50.0,S
Earth,True,PSO,32.0,False,0.0,0.0,0.0,0.0,0.0,Dandy Connon,True,358,2,G,50.0,S
Earth,False,PSO,26.0,False,148.0,0.0,453.0,0.0,88.0,Celine Popez,False,359,1,F,66.0,S
Earth,False,TRAPPIST,15.0,False,358.0,212.0,33.0,0.0,112.0,Elancy Staffersby,False,360,1,F,67.0,S
Earth,False,CANCRI,33.0,False,0.0,36.0,0.0,280.0,417.0,Virgie Headardyer,True,361,1,F,68.0,S
Earth,False,CANCRI,29.0,False,0.0,0.0,0.0,685.0,21.0,Dandra Jacostaney,False,365,1,G,51.0,S
Mars,False,TRAPPIST,26.0,False,2832.0,107.0,4447.0,15.0,4.0,Resers Perte,False,368,1,F,82.0,P
Mars,True,TRAPPIST,61.0,False,0.0,0.0,0.0,0.0,0.0,Batech Perte,True,368,2,F,82.0,P
Earth,False,TRAPPIST,24.0,False,0.0,0.0,592.0,177.0,58.0,Veroy Pottonalden,True,369,1,G,53.0,S
Earth,False,TRAPPIST,30.0,False,0.0,95.0,0.0,441.0,1023.0,Tine Coffmaney,False,370,1,F,83.0,P
Mars,True,TRAPPIST,24.0,False,0.0,0.0,0.0,0.0,0.0,Chrey Dutte,True,371,1,F,84.0,P
Earth,True,TRAPPIST,41.0,False,0.0,0.0,0.0,0.0,0.0,Billex Mcneiderson,False,373,1,G,62.0,P
Earth,False,TRAPPIST,20.0,False,0.0,0.0,558.0,0.0,230.0,Luzel Vincenton,False,375,1,E,22.0,P
Earth,False,TRAPPIST,22.0,False,116.0,0.0,786.0,6.0,0.0,Francy Spentley,True,376,1,G,54.0,S
Europa,False,CANCRI,63.0,False,0.0,1068.0,0.0,176.0,8188.0,Wezncha Excialing,False,377,1,C,15.0,S
Europa,False,CANCRI,18.0,False,17.0,215.0,4.0,5132.0,697.0,Bram Pirejus,False,378,1,B,11.0,S
Europa,True,CANCRI,21.0,False,0.0,0.0,0.0,0.0,0.0,Marfak Pirejus,True,378,2,B,11.0,S
Europa,False,TRAPPIST,79.0,False,5649.0,235.0,7.0,2579.0,2175.0,Naslon Pirejus,False,378,3,B,11.0,S
Europa,True,TRAPPIST,56.0,False,0.0,0.0,0.0,0.0,0.0,Muonons Pirejus,True,378,4,B,11.0,S
Europa,True,TRAPPIST,13.0,False,0.0,0.0,0.0,0.0,0.0,Polaton Pirejus,True,378,5,B,11.0,S
Europa,False,TRAPPIST,33.0,False,0.0,2491.0,6.0,1173.0,1059.0,Sollum Pirejus,False,378,6,B,11.0,S
Europa,True,TRAPPIST,32.0,False,0.0,0.0,0.0,0.0,0.0,Achib Pirejus,True,378,7,B,11.0,S
Earth,False,TRAPPIST,31.0,False,198.0,0.0,591.0,0.0,164.0,Brita Moodson,True,379,1,G,63.0,P
Europa,True,CANCRI,18.0,False,0.0,0.0,0.0,0.0,0.0,Mesatan Mosteraked,True,381,1,B,16.0,P
Europa,True,CANCRI,38.0,False,0.0,0.0,0.0,0.0,0.0,Aston Mosteraked,True,381,2,B,16.0,P
Earth,False,TRAPPIST,23.0,False,348.0,0.0,0.0,4.0,368.0,Blanie Floydendley,False,382,1,G,64.0,P
Earth,False,TRAPPIST,28.0,False,82.0,773.0,0.0,3693.0,140.0,Phia Wagnerray,False,383,1,G,55.0,S
Earth,True,PSO,34.0,False,0.0,0.0,0.0,0.0,0.0,Evane Wagnerray,False,383,2,G,55.0,S
Earth,False,CANCRI,0.0,False,0.0,0.0,0.0,0.0,0.0,Cliney Simpsonks,True,384,1,G,56.0,S
Earth,False,TRAPPIST,14.0,False,3.0,0.0,881.0,25.0,0.0,Ellard Simpsonks,True,384,2,G,56.0,S
Earth,False,TRAPPIST,23.0,False,13.0,747.0,0.0,0.0,128.0,Tanley Klinson,False,385,1,G,65.0,P
Earth,True,TRAPPIST,49.0,False,0.0,0.0,0.0,0.0,0.0,Verek Merce,False,387,1,G,66.0,P
Earth,True,TRAPPIST,14.0,False,0.0,0.0,0.0,0.0,0.0,Fanna Sullones,False,388,1,G,57.0,S
Earth,False,TRAPPIST,18.0,False,391.0,44.0,356.0,0.0,0.0,Elanda Savaraldez,False,389,1,E,23.0,P
Europa,False,PSO,27.0,True,69.0,5728.0,0.0,0.0,987.0,Dabik Cowsearney,True,391,1,C,9.0,P
Earth,False,TRAPPIST,48.0,False,0.0,111.0,0.0,1508.0,0.0,Ward Carreralend,False,392,1,E,24.0,P
Europa,False,CANCRI,31.0,True,0.0,11003.0,552.0,8157.0,5688.0,Meropus Hervel,False,395,1,B,17.0,P
Europa,False,CANCRI,61.0,False,1.0,608.0,0.0,3835.0,1.0,Hadyon Hervel,False,395,2,B,17.0,P
Earth,True,TRAPPIST,18.0,False,0.0,0.0,0.0,0.0,0.0,Brinez Robins,True,396,1,G,59.0,S
Mars,True,TRAPPIST,45.0,False,0.0,0.0,0.0,0.0,0.0,Graw Mepie,True,397,1,F,69.0,S
Mars,False,TRAPPIST,22.0,False,28.0,420.0,36.0,6011.0,3.0,Wales Tité,False,398,1,D,13.0,S
Mars,False,TRAPPIST,30.0,True,1056.0,0.0,0.0,0.0,0.0,Luse Pimne,False,401,1,D,14.0,S
Mars,False,TRAPPIST,30.0,False,1770.0,0.0,0.0,13.0,0.0,Parney Pimne,False,401,2,D,14.0,S
Europa,True,CANCRI,32.0,True,0.0,0.0,0.0,0.0,0.0,Teron Sageng,True,402,1,D,15.0,S
Mars,False,TRAPPIST,43.0,True,353.0,896.0,0.0,0.0,2.0,Push Wate,True,403,1,D,13.0,P
Earth,False,CANCRI,17.0,False,177.0,0.0,0.0,310.0,7.0,Denis Flowensley,False,405,1,F,89.0,P
Earth,False,TRAPPIST,23.0,False,0.0,21.0,0.0,0.0,1699.0,Dandy Mirez,False,407,1,G,69.0,P
Earth,False,TRAPPIST,20.0,False,0.0,465.0,0.0,5.0,223.0,Luzel Mirez,False,407,2,F,90.0,P
Earth,True,TRAPPIST,39.0,False,0.0,0.0,0.0,0.0,0.0,Dennya Mirez,False,407,3,G,69.0,P
Mars,False,TRAPPIST,35.0,False,1134.0,113.0,52.0,0.0,0.0,Cus Ble,False,408,1,E,25.0,P
Mars,False,TRAPPIST,31.0,False,0.0,0.0,1116.0,2.0,0.0,Mats Iccle,False,409,1,F,71.0,S
Earth,False,CANCRI,21.0,False,0.0,150.0,0.0,567.0,0.0,Tyrona Roachoanand,False,410,1,F,72.0,S
Earth,False,TRAPPIST,16.0,False,691.0,0.0,101.0,140.0,0.0,Benny Rushorney,False,411,1,F,91.0,P
Europa,False,TRAPPIST,60.0,False,0.0,7255.0,5952.0,1537.0,0.0,Baton Quelfly,True,412,1,C,11.0,P
Earth,False,TRAPPIST,18.0,False,0.0,157.0,0.0,352.0,60.0,Elina Steinardson,False,413,1,F,92.0,P
Earth,True,TRAPPIST,42.0,False,0.0,0.0,0.0,0.0,0.0,Iney Pierry,False,415,1,G,60.0,S
Europa,True,CANCRI,68.0,False,0.0,0.0,0.0,0.0,0.0,Lesatik Poicaptic,True,417,1,B,18.0,P
Europa,False,CANCRI,22.0,False,0.0,1170.0,0.0,5467.0,1241.0,Mirark Unhearfus,False,417,2,B,18.0,P
Europa,True,TRAPPIST,59.0,False,0.0,0.0,0.0,0.0,0.0,Enifik Unhearfus,True,417,3,B,18.0,P
Europa,False,TRAPPIST,29.0,False,8.0,3584.0,0.0,13.0,57.0,Syrmark Pumbody,True,423,1,B,19.0,P
Mars,False,TRAPPIST,37.0,False,1094.0,2.0,26.0,34.0,1.0,Blesh Fiha,False,425,1,F,96.0,P
Mars,True,TRAPPIST,3.0,False,0.0,0.0,0.0,0.0,0.0,Cowns Fiha,True,425,2,F,96.0,P
Mars,True,TRAPPIST,31.0,False,0.0,0.0,0.0,0.0,0.0,Ree Fiha,True,425,3,F,96.0,P
Europa,False,TRAPPIST,31.0,False,417.0,0.0,7185.0,562.0,792.0,Algor Efulows,True,427,1,E,26.0,P
Europa,False,TRAPPIST,29.0,False,0.0,4118.0,0.0,715.0,3139.0,Chargin Chocaters,True,428,1,C,16.0,S
Europa,False,CANCRI,20.0,False,2.0,10116.0,0.0,2.0,225.0,Aino Ineysive,True,429,1,A,5.0,S
Europa,True,CANCRI,46.0,False,0.0,0.0,0.0,0.0,0.0,Taurak Ineysive,True,429,2,A,5.0,S
Earth,False,TRAPPIST,29.0,False,0.0,1026.0,0.0,16.0,0.0,Eliana Jorden,True,430,1,F,75.0,S
Mars,True,TRAPPIST,43.0,False,0.0,0.0,0.0,0.0,0.0,Fronch Melto,True,431,1,F,97.0,P
Mars,False,TRAPPIST,17.0,False,1483.0,10.0,0.0,0.0,0.0,Caper Knike,False,432,1,F,76.0,S
Europa,True,CANCRI,27.0,False,0.0,0.0,0.0,0.0,0.0,Hekark Mormonized,True,433,1,B,20.0,P
Europa,False,TRAPPIST,47.0,False,4.0,891.0,0.0,2962.0,3656.0,Naosura Mormonized,False,433,2,B,20.0,P
Mars,True,TRAPPIST,45.0,False,0.0,0.0,0.0,0.0,0.0,Row Pread,True,434,1,F,77.0,S
Earth,True,TRAPPIST,17.0,False,0.0,0.0,0.0,0.0,0.0,Allie Willynnedy,True,435,1,G,62.0,S
Earth,False,CANCRI,10.0,False,0.0,0.0,0.0,0.0,0.0,Sallyl Hodes,True,436,1,G,63.0,S
Earth,False,PSO,56.0,False,46.0,11.0,0.0,622.0,0.0,Lilace Hodes,False,436,2,G,63.0,S
Earth,False,TRAPPIST,39.0,False,382.0,0.0,22.0,467.0,0.0,Lynnee Oneiles,False,437,1,F,78.0,S
Earth,False,PSO,40.0,False,7.0,0.0,840.0,26.0,0.0,Debora Oneiles,False,437,2,F,78.0,S
Europa,True,TRAPPIST,40.0,False,0.0,0.0,0.0,0.0,0.0,Dyonon Diateous,True,438,1,B,13.0,S
Europa,False,CANCRI,34.0,False,0.0,5637.0,45.0,1936.0,56.0,Izarino Unciate,False,439,1,C,13.0,P
Earth,False,CANCRI,32.0,False,0.0,0.0,0.0,722.0,0.0,Loree Hahnstonsen,False,441,1,F,79.0,S
Earth,False,TRAPPIST,35.0,False,7.0,1043.0,0.0,0.0,0.0,Elica Armstromez,False,442,1,F,98.0,P
Mars,False,TRAPPIST,32.0,True,2484.0,429.0,102.0,0.0,0.0,Camonk Curte,False,444,1,D,15.0,P
Mars,False,TRAPPIST,26.0,True,1869.0,0.0,136.0,0.0,0.0,Colal Curte,False,444,2,F,99.0,P
Earth,False,TRAPPIST,25.0,False,1352.0,0.0,0.0,24.0,799.0,Loria Marshopper,False,445,1,F,80.0,S
Earth,False,TRAPPIST,26.0,False,0.0,0.0,0.0,77.0,715.0,Rice Marshopper,False,445,2,E,25.0,S
Europa,True,CANCRI,22.0,False,0.0,0.0,0.0,0.0,0.0,Hadira Singmage,True,446,1,B,21.0,P
Earth,False,TRAPPIST,22.0,False,9.0,0.0,795.0,0.0,0.0,Ferry Mcclayton,True,447,1,F,81.0,S
Earth,False,TRAPPIST,24.0,False,757.0,0.0,0.0,32.0,0.0,Elara Hoppernardy,False,448,1,E,27.0,P
Earth,True,TRAPPIST,11.0,False,0.0,0.0,0.0,0.0,0.0,Nathy Moongton,True,449,1,G,64.0,S
Mars,True,TRAPPIST,22.0,False,0.0,0.0,0.0,0.0,0.0,Swafox Ecart,True,452,1,E,26.0,S
Europa,True,TRAPPIST,19.0,False,0.0,0.0,0.0,0.0,0.0,Aldun Taptiritty,True,453,1,B,14.0,S
Europa,True,TRAPPIST,74.0,False,0.0,0.0,0.0,0.0,0.0,Wezena Taptiritty,True,453,3,B,14.0,S
Europa,True,CANCRI,28.0,True,5.0,4288.0,0.0,745.0,5.0,Tabius Geoconne,True,454,1,B,15.0,S
Europa,True,TRAPPIST,42.0,False,0.0,0.0,0.0,0.0,0.0,Etair Fushausive,True,454,2,B,15.0,S
Europa,True,TRAPPIST,43.0,False,0.0,0.0,0.0,0.0,0.0,Hallux Geoconne,True,454,3,B,15.0,S
Earth,False,TRAPPIST,55.0,False,210.0,185.0,188.0,59.0,73.0,Lulah Hinetthews,False,456,1,F,83.0,S
Earth,False,PSO,19.0,False,0.0,0.0,747.0,26.0,0.0,Leonyl Poperez,True,457,1,G,72.0,P
Earth,True,TRAPPIST,6.0,False,0.0,0.0,0.0,0.0,0.0,Sallyl Poperez,False,457,2,G,72.0,P
Earth,False,TRAPPIST,7.0,False,0.0,0.0,0.0,0.0,0.0,Joela Poperez,False,457,3,G,72.0,P
Europa,True,CANCRI,28.0,False,0.0,0.0,0.0,0.0,0.0,Zanin Bedectical,True,458,1,D,16.0,S
Earth,False,TRAPPIST,15.0,False,2156.0,0.0,0.0,59.0,2.0,Hardy Nichoan,False,459,1,F,84.0,S
Earth,True,PSO,24.0,False,0.0,0.0,0.0,0.0,0.0,Shawne Jenningley,True,460,1,G,65.0,S
Earth,False,PSO,31.0,False,0.0,869.0,0.0,0.0,0.0,Shany Yorkland,True,461,1,E,27.0,S
Earth,False,TRAPPIST,22.0,False,0.0,70.0,182.0,612.0,20.0,Warry Yorkland,True,461,2,F,85.0,S
Earth,False,CANCRI,1.0,False,0.0,0.0,0.0,0.0,0.0,Len Yorkland,True,461,3,G,66.0,S
Earth,True,TRAPPIST,50.0,False,0.0,0.0,0.0,0.0,0.0,Ronia Sosanturney,False,462,1,G,67.0,S
Mars,False,TRAPPIST,34.0,False,865.0,0.0,257.0,0.0,35.0,Grats Staf,False,463,1,F,100.0,P
Mars,False,TRAPPIST,14.0,False,928.0,852.0,81.0,0.0,0.0,Flamal Staf,False,463,2,F,100.0,P
Earth,False,TRAPPIST,19.0,False,4.0,10.0,0.0,1178.0,428.0,Deandy Chaellerty,False,465,1,E,28.0,P
Earth,False,TRAPPIST,29.0,False,0.0,654.0,22.0,146.0,4.0,Kyley Chaellerty,True,465,2,E,28.0,P
Earth,False,TRAPPIST,36.0,False,0.0,0.0,863.0,1.0,1.0,Aude Beachez,False,466,1,F,101.0,P
Mars,True,CANCRI,25.0,False,0.0,0.0,0.0,0.0,0.0,Aptal Binie,True,470,1,F,86.0,S
Mars,True,TRAPPIST,36.0,False,0.0,0.0,0.0,0.0,0.0,Jurs Binie,True,470,2,F,86.0,S
Europa,False,TRAPPIST,16.0,False,0.0,45.0,2.0,5183.0,170.0,Astab Fuelisent,False,471,1,B,22.0,P
Europa,False,CANCRI,30.0,False,0.0,7972.0,0.0,0.0,4.0,Izarino Fuelisent,True,471,2,B,22.0,P
Earth,False,PSO,37.0,False,0.0,10.0,544.0,9.0,299.0,Stene Solinez,False,472,1,F,87.0,S
Earth,True,CANCRI,15.0,False,0.0,0.0,0.0,0.0,0.0,Nicey Chardst,True,474,1,G,69.0,S
Earth,False,TRAPPIST,36.0,False,0.0,0.0,38.0,9.0,943.0,Danie Gilesonston,False,475,1,E,29.0,P
Mars,False,PSO,27.0,False,0.0,6.0,145.0,144.0,0.0,Coves Chiff,False,476,1,F,103.0,P
Mars,True,TRAPPIST,27.0,False,0.0,0.0,0.0,0.0,0.0,Book Chiff,True,476,2,F,103.0,P
Mars,True,TRAPPIST,12.0,False,0.0,0.0,0.0,0.0,0.0,Beah Chiff,True,476,3,F,103.0,P
Earth,False,TRAPPIST,22.0,False,0.0,5.0,0.0,1619.0,0.0,Benny Moongton,False,477,1,E,30.0,P
Earth,False,TRAPPIST,27.0,False,0.0,34.0,23.0,0.0,275.0,Chrisa Mcdanield,False,480,1,G,74.0,P
Earth,True,TRAPPIST,13.0,False,0.0,0.0,0.0,0.0,0.0,Gera Peckerson,True,481,1,G,70.0,S
Earth,False,TRAPPIST,27.0,False,0.0,118.0,0.0,5.0,665.0,Anny Mallerez,False,482,1,E,28.0,S
Earth,False,TRAPPIST,28.0,False,0.0,14.0,0.0,0.0,615.0,Isaacy Mallerez,False,482,2,F,88.0,S
Europa,False,CANCRI,21.0,False,0.0,33.0,0.0,3348.0,55.0,Furudah Unloweedic,False,485,1,B,17.0,S
Europa,True,TRAPPIST,39.0,False,172.0,1794.0,12.0,4303.0,246.0,Sadirak Obeaded,False,487,1,C,19.0,S
Earth,True,PSO,28.0,False,0.0,0.0,0.0,0.0,0.0,Chery Vantonson,False,488,1,G,76.0,P
Earth,True,TRAPPIST,14.0,False,0.0,0.0,0.0,0.0,0.0,Hanne Kirklander,True,490,1,G,71.0,S
Europa,True,CANCRI,46.0,False,0.0,0.0,0.0,0.0,0.0,Kastrak Preent,True,498,2,B,18.0,S
Mars,True,CANCRI,27.0,False,0.0,0.0,0.0,0.0,0.0,Eclass Meake,True,499,1,F,89.0,S
Mars,False,TRAPPIST,21.0,False,0.0,0.0,0.0,0.0,0.0,Yogark Meake,False,499,2,E,29.0,S
Mars,False,CANCRI,21.0,False,513.0,0.0,1749.0,82.0,0.0,Ots Cakie,True,500,1,D,19.0,P
Europa,False,TRAPPIST,42.0,False,0.0,929.0,967.0,0.0,481.0,Hadirk Spedlybood,False,501,1,E,32.0,P
Mars,False,TRAPPIST,10.0,False,0.0,0.0,0.0,0.0,0.0,Gal Fone,True,503,1,F,90.0,S
Mars,False,TRAPPIST,43.0,False,1821.0,0.0,47.0,29.0,0.0,Torms Fone,False,503,2,F,90.0,S
Mars,False,TRAPPIST,42.0,False,1246.0,35.0,16.0,0.0,0.0,Pios Fone,False,503,3,E,31.0,S
Europa,True,CANCRI,18.0,False,0.0,0.0,0.0,0.0,0.0,Thabius Unpasine,True,504,1,B,19.0,S
Europa,True,CANCRI,54.0,False,0.0,0.0,0.0,0.0,0.0,Mirfar Unpasine,True,504,2,B,19.0,S
